Start,End,Open,High,Low,Close,Volume,Market Cap
2023-05-04,2023-05-05,1902.7802,1911.8444,1869.7574,1875.9327,23195024058.07986,227832715740.3889
2023-05-03,2023-05-04,1870.1125,1901.7738,1845.282,1901.5677,19448091569.255554,224602324163.35556
2023-05-02,2023-05-03,1831.4411,1876.1889,1825.2692,1868.4103,19793139001.506943,222184030774.37152
2023-05-01,2023-05-02,1871.4051,1885.2342,1810.7751,1831.3968,22879199164.09028,221871827828.1771
2023-04-30,2023-05-01,1904.8073,1930.9684,1880.1052,1880.1052,13767625030.447916,228968029318.7257
2023-04-29,2023-04-30,1889.801,1911.7468,1886.503,1902.3182,15660308470.899305,228606587515.8993
2023-04-28,2023-04-29,1907.6345,1921.0742,1877.1046,1891.0432,27404828463.60764,228919746115.52084
2023-04-27,2023-04-28,1867.0398,1934.1041,1863.0959,1908.1342,44573514958.4216,228718193136.34146
2023-04-26,2023-04-27,1865.9942,1958.279,1808.4623,1866.775,30467669501.5625,227969804000.84027
2023-04-25,2023-04-26,1841.3394,1873.5903,1809.309,1867.9795,21611026968.28125,220770559287.65973
2023-04-24,2023-04-25,1858.7107,1884.2888,1816.1319,1842.1325,17861746313.197918,222530131651.16666
2023-04-23,2023-04-24,1872.4565,1877.0826,1839.5015,1860.0987,14340361195.805555,224198505516.90625
2023-04-22,2023-04-23,1850.2463,1884.6688,1846.2122,1872.9095,20694521963.99653,224193406357.02777
2023-04-21,2023-04-22,1942.19,1954.092,1838.6615,1850.9202,27948817643.84722,229566041380.2014
2023-04-20,2023-04-21,1936.9334,1976.019,1917.8755,1944.3094,32518018652.54514,234377639691.75348
2023-04-19,2023-04-20,2103.9122,2105.2103,1931.1495,1936.7858,29106930684.95486,242314643392.16666
2023-04-18,2023-04-19,2075.8933,2120.5964,2064.4654,2104.076,23204573515.350693,251505685875.91666
